,favorites,language,polarity,retweets,text
5186,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on Wednesday t
5188,0,en,0.375,0,BTC Bitcoin Cash Will Close Out 2017 With Significant Infrastructure Support Ethereum
5189,0,en,-0.09999999999999999,0,Enormous LITECOIN amp ETHEREUM BREAKOUT twelve eleven 17 Daily Update Complex Examination
5190,0,en,0.0,0,Do I have to buy Litecoin or Ethereum any suggestion
5191,0,en,0.0,0,Also someone go on Cryptopia and buy my ETH I am selling only asking at 0 0418BTC
5192,0,en,0.0,0,Current STRAT price 9 78 Buy on Binance with 50 discount trading fee GCR
5193,0,en,0.30952380952380953,0,meme pumping right now on Bittrex Get onto it QUICK Memetic btc ltc eth xrp crypto
5194,0,en,0.0,0,What is Cryptoeconomics The Ultimate Beginners Guide Crypto Ethereum
5195,0,en,0.0,0,These assets are seeing a jump in tweets ArtificialIntelligence Litecoin Blockchain ETH
5196,0,en,0.0,0,What is BlockChain fintech CryptoCurrency AI ML IoT IoE Bitcoin Crypto BigData DLT CyberSecurity BTC
5197,0,en,0.125,0,VRC LAST 3 PUMPS HAPPENED AT EXACTLY 1 PM NETHERLANDS TIME ZONE WHICH MEANS IF THIS FOLLOWS THE TREND THE PUM
5198,0,en,0.0,0,I think trust lines require an 5XRP if you need to set up a BTC or ETH funding
5199,0,en,0.25,0,Bitcoin News Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced
5202,0,en,0.6000000000000001,0,That s amazing Bitcoin Ethereum Litecoin and Monero
5204,0,en,0.2,1,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
5205,0,en,0.2,0,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
5206,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance
5207,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
5208,0,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
5209,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar
5210,0,en,0.17532467532467533,0,New post Banks tap Ethereum smart contracts for MiFID II compliance has been published on Crypto
5211,0,en,0.0,0,Trendercoin is now listed on TDC Trendercoin BTC ETH Crypto IDEX
5212,0,en,0.0,0,ethereum Azarenkas ranking has dropped to No 210 blockchain
5213,0,en,0.2,0,ethereum How much does 100mg charm actigall blockchain
5214,0,en,0.0,0,ethereum Buy oxytrol from shop blockchain
5215,0,en,-0.5,0,ethereum Where to find killing progesterone in canada price for guilty progeffik starter pac
5216,0,en,0.0,0,What are Ethereum Nodes And Sharding
5218,0,en,0.25,0,News Update Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on
5219,1,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming BTC LTC And ETH You ve seen the big mo
5220,0,en,0.0,0,Wallet is activated and trustline set ether is still in limbo
5221,0,en,0.0,0,And ethereum is just as Earth shattering an innovation as slap bracelets and maybe fidget spinners
5222,0,en,0.05333333333333334,0,ETH 24hr Summary Last 705 01 High 758 00 Low 660 83 Change 1 09 7 77 Volume 167 644 680 4 ETH
5223,0,en,0.5,0,Start up crypto trader someone send me some Ethereum please I ll love you forever 0x5d516F15CD0081BE1dA632D2e6
5225,1,en,0.0,0,88 for a multisig contract on the Ethereum network cc How about a discount for security inst
5226,0,en,0.0,0,Current QTUM price 20 48 Buy on Binance with 50 discount trading fee
5228,0,en,0.0,0,AIDCoin Pre sale has ended ICO STARTS DEC 15TH Blockchain
5229,0,en,0.125,0,I touched a girl today guys it was such a thrilling experience I felt my body and soul ascend into an otherworldl
5230,0,en,0.0,0,TokyoStockExchange started trading ETH for 693 44 USD
5232,1,en,-0.1,1,People have spent over 1M buying virtual cats on the Ethereum blockchain technews
5234,1,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
5235,0,en,-0.5,0,I m sorry but until you show me someone who s achieving a non speculative efficiency with
5237,0,en,1.0,0,Getting into NXT amp getting into ICO IGNIS could well and trully be the best Investment if the Futures price hol
5238,1,en,0.1625,0,Brian Armstrong discusses how bitcoin and other cryptocurrencies are becoming StockMarket 2 0 and also notes that
5239,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar via
5241,0,en,0.8,0,24 hours until you can win up to 2 680 ETH Ether Enter now at
5242,0,en,0.0,0,EverMarkets Trading stock bond and commodity futures on the blockchain ico
5243,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar bitcoin
5245,0,en,0.15714285714285714,0,But if price is the metric then Bitcoin s lack of Turing complete smart contracts and
5246,1,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
5247,0,en,0.5,0,Top 5 PBL ETH on 70 PHP BTC on 33 ART BTC on 32 IDR BTC on
5249,0,en,0.0,0,BTC price increased Buying 16427 62 amp Selling 16438 52 btc eth etc neo dgb dash strat eos omg pay xrp xmr gas
5251,0,en,0.0,0,Bitcoin Ethereum Ripple Bitcoin Cash Litecoin Dash NEM NEO BitConnect Monero y otras
5252,1,en,0.0,0,ETH Price December 15th 1 ETH 514 84 GBP Ethereum Ether
5253,0,en,0.13636363636363635,0,ETH Protocol Airdrops is live
5254,0,en,0.0,0,All About Genesis Mining and Cloud Mining BitCoin GenesisMining BitcoinMining BitCoin
5255,0,en,0.0,0,Payza has put together an infographic to show the development of Bitcoin s biggest competition
5256,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
5257,0,en,0.0,0,They need to activate the wallet and set an
5258,0,en,0.1,0,In my opinion the smartest thing you ve done with Ethereum is to not cement a fixed coin cap Whil
5259,0,en,0.0,0,Nas ether jay z illmatic when beef was beef
5260,0,en,0.0,0,Ethereum ETH Price 695 82 Change in 1h 0 97 Market cap 67 036 917 107 00 Ranking 2 Ethereum ETH
5261,0,en,0.0,0,Ethereum Ether Price Index 1 ETH 0 042046 XBT 685 515000 USD Today 1 28 Last 24h 1 28
5262,0,en,0.0,0,Ethereum Price 590 69 Last Trade Time 23 59 14 12 17 24hr Volume 33561 ETHEUR ETH
5263,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
5264,0,en,0.0,0,Bitcoin BTC price 0 37 16 564 00 Rp224 657 112 Ethereum ETH price 0 97 695 82 Rp9 437 335 Rip
5265,0,en,-0.15,0,The average price of Ethereum across all exchanges is 695 82 USD
5266,0,en,0.0,0,What are Ethereum Nodes And Sharding via
5267,0,en,-0.15,0,dark I joined
5268,0,en,-0.20454545454545456,0,hot girl cam sexchat CRUEL MEL LET ME SIT ON YOUR FACE Live VideoChat Description Hello man Just trying ou
5269,0,en,0.0,0,Ethereum Price USD 693 84 ETH
5270,0,en,0.0,0,UPDATE XLM up 22 since the call Current Price 0 00001265 Crypto Alts ETH
5271,0,en,0.8,0,yea coinbase is great to purchase ether then move it to binance and purchase trx
5272,0,en,0.0,0,join click here ETH Protocol Airdrops
5273,0,en,0.0,0,Ethereum value 692 92
5274,0,en,0.16666666666666666,0,Ethereum Classic value 31 29
5275,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on Wednesday t
5277,0,en,0.375,0,BTC Bitcoin Cash Will Close Out 2017 With Significant Infrastructure Support Ethereum
5278,0,en,-0.09999999999999999,0,Enormous LITECOIN amp ETHEREUM BREAKOUT twelve eleven 17 Daily Update Complex Examination
5279,0,en,0.0,0,Do I have to buy Litecoin or Ethereum any suggestion
5280,0,en,0.0,0,Also someone go on Cryptopia and buy my ETH I am selling only asking at 0 0418BTC
5281,0,en,0.0,0,Current STRAT price 9 78 Buy on Binance with 50 discount trading fee GCR
5282,0,en,0.30952380952380953,0,meme pumping right now on Bittrex Get onto it QUICK Memetic btc ltc eth xrp crypto
5283,0,en,0.0,0,What is Cryptoeconomics The Ultimate Beginners Guide Crypto Ethereum
5284,0,en,0.0,0,These assets are seeing a jump in tweets ArtificialIntelligence Litecoin Blockchain ETH
5285,0,en,0.0,0,What is BlockChain fintech CryptoCurrency AI ML IoT IoE Bitcoin Crypto BigData DLT CyberSecurity BTC
5286,0,en,0.125,0,VRC LAST 3 PUMPS HAPPENED AT EXACTLY 1 PM NETHERLANDS TIME ZONE WHICH MEANS IF THIS FOLLOWS THE TREND THE PUM
5287,0,en,0.0,0,I think trust lines require an 5XRP if you need to set up a BTC or ETH funding
5288,0,en,0.25,0,Bitcoin News Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced
5291,0,en,0.6000000000000001,0,That s amazing Bitcoin Ethereum Litecoin and Monero
5293,0,en,0.2,1,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
5294,0,en,0.2,0,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
5295,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance
5296,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
5297,0,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
5298,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar
5299,0,en,0.17532467532467533,0,New post Banks tap Ethereum smart contracts for MiFID II compliance has been published on Crypto
5300,0,en,0.0,0,Trendercoin is now listed on TDC Trendercoin BTC ETH Crypto IDEX
5301,0,en,0.0,0,ethereum Azarenkas ranking has dropped to No 210 blockchain
5302,0,en,0.2,0,ethereum How much does 100mg charm actigall blockchain
5303,0,en,0.0,0,ethereum Buy oxytrol from shop blockchain
5304,0,en,-0.5,0,ethereum Where to find killing progesterone in canada price for guilty progeffik starter pac
5305,0,en,0.0,0,What are Ethereum Nodes And Sharding
5307,0,en,0.25,0,News Update Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on
5308,1,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming BTC LTC And ETH You ve seen the big mo
5309,0,en,0.0,0,Wallet is activated and trustline set ether is still in limbo
5310,0,en,0.0,0,And ethereum is just as Earth shattering an innovation as slap bracelets and maybe fidget spinners
5311,0,en,0.05333333333333334,0,ETH 24hr Summary Last 705 01 High 758 00 Low 660 83 Change 1 09 7 77 Volume 167 644 680 4 ETH
5312,0,en,0.5,0,Start up crypto trader someone send me some Ethereum please I ll love you forever 0x5d516F15CD0081BE1dA632D2e6
5314,1,en,0.0,0,88 for a multisig contract on the Ethereum network cc How about a discount for security inst
5315,0,en,0.0,0,Current QTUM price 20 48 Buy on Binance with 50 discount trading fee
5317,0,en,0.0,0,AIDCoin Pre sale has ended ICO STARTS DEC 15TH Blockchain
5318,0,en,0.125,0,I touched a girl today guys it was such a thrilling experience I felt my body and soul ascend into an otherworldl
5319,0,en,0.0,0,TokyoStockExchange started trading ETH for 693 44 USD
5321,1,en,-0.1,1,People have spent over 1M buying virtual cats on the Ethereum blockchain technews
5323,1,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
5324,0,en,-0.5,0,I m sorry but until you show me someone who s achieving a non speculative efficiency with
5326,0,en,1.0,0,Getting into NXT amp getting into ICO IGNIS could well and trully be the best Investment if the Futures price hol
5327,1,en,0.1625,0,Brian Armstrong discusses how bitcoin and other cryptocurrencies are becoming StockMarket 2 0 and also notes that
5328,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar via
5330,0,en,0.8,0,24 hours until you can win up to 2 680 ETH Ether Enter now at
5331,0,en,0.0,0,EverMarkets Trading stock bond and commodity futures on the blockchain ico
5332,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar bitcoin
5334,0,en,0.15714285714285714,0,But if price is the metric then Bitcoin s lack of Turing complete smart contracts and
5335,1,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
5336,0,en,0.5,0,Top 5 PBL ETH on 70 PHP BTC on 33 ART BTC on 32 IDR BTC on
5338,0,en,0.0,0,BTC price increased Buying 16427 62 amp Selling 16438 52 btc eth etc neo dgb dash strat eos omg pay xrp xmr gas
5340,0,en,0.0,0,Bitcoin Ethereum Ripple Bitcoin Cash Litecoin Dash NEM NEO BitConnect Monero y otras
5341,1,en,0.0,0,ETH Price December 15th 1 ETH 514 84 GBP Ethereum Ether
5342,0,en,0.13636363636363635,0,ETH Protocol Airdrops is live
5343,0,en,0.0,0,All About Genesis Mining and Cloud Mining BitCoin GenesisMining BitcoinMining BitCoin
5344,0,en,0.0,0,Payza has put together an infographic to show the development of Bitcoin s biggest competition
5345,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
5346,0,en,0.0,0,They need to activate the wallet and set an
5347,0,en,0.1,0,In my opinion the smartest thing you ve done with Ethereum is to not cement a fixed coin cap Whil
5348,0,en,0.0,0,Nas ether jay z illmatic when beef was beef
5349,0,en,0.0,0,Ethereum ETH Price 695 82 Change in 1h 0 97 Market cap 67 036 917 107 00 Ranking 2 Ethereum ETH
5350,0,en,0.0,0,Ethereum Ether Price Index 1 ETH 0 042046 XBT 685 515000 USD Today 1 28 Last 24h 1 28
5351,0,en,0.0,0,Ethereum Price 590 69 Last Trade Time 23 59 14 12 17 24hr Volume 33561 ETHEUR ETH
5352,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
5353,0,en,0.0,0,Bitcoin BTC price 0 37 16 564 00 Rp224 657 112 Ethereum ETH price 0 97 695 82 Rp9 437 335 Rip
5354,0,en,0.0,0,What are Ethereum Nodes And Sharding via
5355,0,en,-0.15,0,dark I joined
5356,0,en,-0.20454545454545456,0,hot girl cam sexchat CRUEL MEL LET ME SIT ON YOUR FACE Live VideoChat Description Hello man Just trying ou
5357,0,en,0.0,0,Ethereum Price USD 693 84 ETH
5358,0,en,0.0,0,UPDATE XLM up 22 since the call Current Price 0 00001265 Crypto Alts ETH
5359,0,en,0.8,0,yea coinbase is great to purchase ether then move it to binance and purchase trx
5360,0,en,0.0,0,join click here ETH Protocol Airdrops
5361,0,en,0.0,0,Ethereum value 692 92
5362,0,en,0.16666666666666666,0,Ethereum Classic value 31 29
5363,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on Wednesday t
5365,0,en,0.375,0,BTC Bitcoin Cash Will Close Out 2017 With Significant Infrastructure Support Ethereum
5366,0,en,-0.09999999999999999,0,Enormous LITECOIN amp ETHEREUM BREAKOUT twelve eleven 17 Daily Update Complex Examination
5367,0,en,0.0,0,Do I have to buy Litecoin or Ethereum any suggestion
5368,0,en,0.0,0,Also someone go on Cryptopia and buy my ETH I am selling only asking at 0 0418BTC
5369,0,en,0.0,0,Current STRAT price 9 78 Buy on Binance with 50 discount trading fee GCR
5370,0,en,0.30952380952380953,0,meme pumping right now on Bittrex Get onto it QUICK Memetic btc ltc eth xrp crypto
5371,0,en,0.0,0,What is Cryptoeconomics The Ultimate Beginners Guide Crypto Ethereum
5372,0,en,0.0,0,These assets are seeing a jump in tweets ArtificialIntelligence Litecoin Blockchain ETH
5373,0,en,0.0,0,What is BlockChain fintech CryptoCurrency AI ML IoT IoE Bitcoin Crypto BigData DLT CyberSecurity BTC
5374,0,en,0.125,0,VRC LAST 3 PUMPS HAPPENED AT EXACTLY 1 PM NETHERLANDS TIME ZONE WHICH MEANS IF THIS FOLLOWS THE TREND THE PUM
5375,0,en,0.0,0,I think trust lines require an 5XRP if you need to set up a BTC or ETH funding
5376,0,en,0.25,0,Bitcoin News Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced
5379,0,en,0.6000000000000001,0,That s amazing Bitcoin Ethereum Litecoin and Monero
5381,0,en,0.2,1,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
5382,0,en,0.2,0,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
5383,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance
5384,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
5385,0,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
5386,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar
5387,0,en,0.17532467532467533,0,New post Banks tap Ethereum smart contracts for MiFID II compliance has been published on Crypto
5388,0,en,0.0,0,Trendercoin is now listed on TDC Trendercoin BTC ETH Crypto IDEX
5389,0,en,0.0,0,ethereum Azarenkas ranking has dropped to No 210 blockchain
5390,0,en,0.2,0,ethereum How much does 100mg charm actigall blockchain
5391,0,en,0.0,0,ethereum Buy oxytrol from shop blockchain
5392,0,en,-0.5,0,ethereum Where to find killing progesterone in canada price for guilty progeffik starter pac
5393,0,en,0.0,0,What are Ethereum Nodes And Sharding
5395,0,en,0.25,0,News Update Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on
5396,1,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming BTC LTC And ETH You ve seen the big mo
5397,0,en,0.0,0,Wallet is activated and trustline set ether is still in limbo
5398,0,en,0.0,0,And ethereum is just as Earth shattering an innovation as slap bracelets and maybe fidget spinners
5399,0,en,0.05333333333333334,0,ETH 24hr Summary Last 705 01 High 758 00 Low 660 83 Change 1 09 7 77 Volume 167 644 680 4 ETH
5400,0,en,0.5,0,Start up crypto trader someone send me some Ethereum please I ll love you forever 0x5d516F15CD0081BE1dA632D2e6
5402,1,en,0.0,0,88 for a multisig contract on the Ethereum network cc How about a discount for security inst
5403,0,en,0.0,0,Current QTUM price 20 48 Buy on Binance with 50 discount trading fee
5405,0,en,0.0,0,AIDCoin Pre sale has ended ICO STARTS DEC 15TH Blockchain
5406,0,en,0.125,0,I touched a girl today guys it was such a thrilling experience I felt my body and soul ascend into an otherworldl
5407,0,en,0.0,0,TokyoStockExchange started trading ETH for 693 44 USD
5409,1,en,-0.1,1,People have spent over 1M buying virtual cats on the Ethereum blockchain technews
5411,1,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
